title,label
Obama picks centrist high court nominee; Republicans unmoved,1
BREAKING: A Third Democrat Senator To Vote For Supreme Court Nominee Neil Gorsuch,0
 Trump Just Told Prince Charles To Eat Sh*t For An Absolutely RIDICULOUS Reason,0
Sixteen killed in attacks on remote Mozambique port: media,1
 WATCH: Racist Trump Supporter Who Called Michelle Obama A ‘Gorilla’ Gets Booted Off School Board,0
Obama to delay Spain visit until government is formed: foreign minister,1
"Scuffles, flares as Albania picks interim prosecutor",1
Obama hopeful Trump won't seek political revenge on Clinton: White House,1
Trump to meet Yellen Thursday in search for new Fed chair: source,1
Ex-White House aide and ex-IBM CEO to head cyber security panel,1
Trump asks for probe into imports of foreign-made steel: officials,1
Catalonia will apply referendum law calling for independence declaration: leader,1
WOW! KY Dem House Speaker Makes Insane Speech Following Crushing Defeat In Gov Race [Video],0
" Olivia Wilde Knows Just How Racist Trump Supporters Really Are, And She’s EXACTLY Right (TWEET)",0
Romania's lower house passes judicial overhaul bills,1
FBI WARNS Of Potential Terror Attack At SUPER BOWL…White House Completely Silent,0
Chinese watchdog says 1.34 million officials punished for graft since 2013,1
Illinois lawmakers approve $700 million to pay social services in part,1
 Whoopi Goldberg Opens Up A Can Of Whoop-A** On Trump (VIDEO),0
Italy rescues more than 250 migrants in Mediterranean,1
Senate Republicans have 50 votes to pass tax bill: Cornyn,1
"HATE-FILLED LEFTISTS Tell Former Fox News Host Eric Bolling, His 19-Yr Old Son’s Death Is “Karma”…What He “Deserved” In Response To His Request For Prayers",0
Virginia governor vetoes bill defunding Planned Parenthood,1
Venezuela opposition says ballot sheet unfair for Oct. 15 vote,1
Senate tees up 'accountability act' as regulation fight intensifies,1
"California, other states vow to lead as Trump exits Paris climate pact",1
" WATCH: Trump Directs Childish Tantrum At Canada, Prime Minister Trudeau Shows Him How An Adult Acts",0
"BREAKING BOMBSHELL: Hillary, Obama, Holder, Comey, Mueller and 2 Key Officials Leading Trump-Russia Collusion Investigation Are All Linked To HUGE Secret Russian NUCLEAR Deal",0
Half of Republicans would reject election result if Clinton wins: Reuters/Ipsos,1
EU eyes tough Brexit transition terms,1
 Ann Coulter Thinks We Need To Get Rid Of The ‘Utterly Useless’ CIA (AUDIO),0
U.S. lawmakers seek temporary extension to internet spying program,1
Honduran presidential result due at 9 pm: electoral tribunal,1
Obama sets state dinner table for six at unusual Nordic summit,1
Trumps says conservative House lawmakers line up behind healthcare bill,1
"BREAKING #CNNLeak…James O’Keefe’s New Undercover Recordings Expose #CNNFakeNews Operatives: “I mean, I’m a little biased”…” I agree. I think it’s dishonest” [Video]",0
"Judge delays NJ Senator Menendez's dismissal bid, trial set for September 6",1
"Clinton, Trump to both meet with Egyptian president at U.N.",1
"Republican, signaling a shift, says more money needed for Zika fight",1
“WHOSE STREETS?” NOT YOURS! NC Passes Law Shielding Drivers Who Hit Protesters Blocking Roads [VIDEO],0
Trump says he will 'absolutely do safe zones' in Syria,1
"White House targets leakers, may restructure communications: Scaramucci",1
Four Serbs get suspended sentences for 2008 attack on U.S. embassy,1
U.S. House Speaker Ryan sets no deadline on Obamacare bill,1
OBAMA RACES TO SET GITMO TERRORISTS FREE…Leaves Servicemen Punished For Making “Heat-of-the-battle decisions that saved lives” In Fort Leavenworth,0
"Supporters of Egypt presidential hopeful arrested, say security sources, family",1
"Russia to U.S., Trump: Sort out your own pre-election hacking scandal",1
U.S. appeals court rejects Trump's bid to bar most refugees,1
Taiwan president visits U.S. territory of Guam despite Chinese ire,1
U.S. House panel says agreement reached over Fusion GPS bank records,1
EU Parliament's Brexit coordinator urges May to address chamber,1
Russia says hopes USA will not act unilaterally against North Korea,1
Mexicans burn Donald Trump effigies in Easter ritual,1
Three Trump children seen managing president-elect's company,1
EU's Barnier says wants proposal from May on EU citizens' rights in Britain,1
SECRET DUMPS OF TOXIC WASTE ON PRIVATE PROPERTY BY EPA: Will The Government Bullies At The EPA Finally Be Exposed?,0
Trump says strong Europe is important for U.S,1
"Head of Afghan election body sacked, raising doubts over 2018 ballots",1
Fewer than a third of Americans back Trump tax plan: Reuters/Ipsos poll,1
"Trump to meet Canada's PM amid tensions over trade, immigration",1
Top House Republican condemns reported U.S. purchase of Iran heavy water,1
Afghans who helped U.S. forces get more visas under funding bill,1
Thousands of Somalis gather to mourn bomb victims,1
BETTY WON’T BITE! Watch What Happens When Katie Couric Desperately Tries To Goad BETTY WHITE Into Blaming Trump For Obama’s Divided Nation [VIDEO],0
 WATCH: Joy Reid Shuts Down Right-Wing Pastor For Lying In Defense Of Racist Trump,0
"Trump to press China on North Korea, trade on Beijing visit",1
Clinton extends lead over Trump to 8 percentage points: Reuters/Ipsos,1
Deputy attorney general sees no need for Russia probe special prosecutor: CNN,1
Russia's Putin says we will be able to solve the North Korea crisis by diplomatic means,1
Exclusive: Super PACs backing Republican Cruz buy $2.4 million in ads in eight states,1
Charter schools see opportunity with Republicans in power: lobbying group,1
 Are Republicans Abandoning Their War On The Poor To Fight Back Against Trump?,0
McCain says he 'misspoke' in blaming Obama for attacks on Americans,1
Brazil struggles to help state dependent on Venezuela for power,1
Sinn Fein says Northern Ireland talks have failed,1
Senators renew push to overhaul military handling of sex assault,1
U.N. to assess if either side trying to 'sabotage' Syria talks,1
Factbox: Trump on Twitter (Aug 31) -  Texas,1
Soldiers take over Zimbabwe state broadcaster: ZBC staff,1
"WATCH: SMARTPHONE CAPTURES NEW BOATLOAD OF “Scared, Hungry Women and Children” On Their Way To Europe…While 6.6 MILLION More Are Waiting To Cross",0
Putin says had useful interaction with Trump at Vietnam summit,1
" Less Than Half Of Trump Voters Believe Donald Jr. Met Russian Lawyer, Despite Admitting It",0
U.S. Democrats' infighting over trade pact puts Clinton in middle,1
Former Catalan leader says to stay in Belgium for time being,1
"From Damascus, Iran vows to confront Israel",1
China foreign minister to visit Myanmar amid Rohingya crisis,1
Merkel deems migrant deal good for coalition talks but Greens skeptical,1
China aims to set up state anti-corruption unit next year,1
"Rubio seeks re-election to Senate, says Trump 'worrisome'",1
CAFE OWNER REACTS IN AWESOME WAY After Town Told Her To Remove “God Bless America” Banner From Front Of Restaurant,0
 Stephen King Makes Trump His Newest Horror Story And His Fans Respond PERFECTLY,0
China air force drills in Sea of Japan and again around Taiwan,1
North Carolina transgender battle could expand civil rights law,1
"White House: Trump spoke to Moore, endorsed his Senate campaign",1
Clinton says Trump gun rights comment incites violence,1
Suitcase of sapphires and other gems worth 1 million pounds stolen from London train,1
BREAKING BOMBSHELL: State Department Busted In Cover Up Regarding Hillary’s Server,0
THE STATE THAT GETS MORE REFUGEES THAN ANY OTHER IN AMERICA MAY SURPRISE YOU,0
Senators introduce bill to block expansion of FBI hacking authority,1
 Watch What Happens When A Rapist Pedophile Tries To Panhandle In The Wrong Guy’s Town (NSFW VIDEO),0
BREAKING: Devin Nunes Makes HUGE announcement About Clinton #UraniumOneDeal [Video],0
Trump says '100 percent' willing to respond to Comey under oath,1
Greece to give millions in compensation to flood victims,1
‘There’ll be boots on the ground’: US making noises about ‘doing more’ in Syria and Iraq,0
Sanders: Firms must take 'haircut' in Puerto Rico debt crisis,1
Trump faces challenges in separating from business: legal experts,1
Arab states believe U.S. aid secure despite defying Trump Jerusalem move,1
Texas cuts funding to Travis County over 'sanctuary city' policy,1
Clinton's lead over Trump narrows to 9 points: Reuters/Ipsos,1
Obama makes last attempt to persuade Congress to close Guantanamo,1
Former Thai PM Thaksin to be charged with royal insult: attorney general,1
"Russian-American lobbyist met with Trump Jr., Russian lawyer: NBC News",1
ILLEGAL INVASION CONTINUES: NYC RAMPING UP TO GIVE 1 MILLION ILLEGALS VOTING RIGHTS,0
Factbox: Wall Street's take on possible outcome of U.S. elections,1
 GOP Rep. Just Achieved The IMPOSSIBLE By Outdoing Trump’s Hypocrisy On February Jobs Report,0
"Russia to pay damages for Beslan school siege after European court ruling, Ifax reports",1
Senior U.S. lawmakers want information on DNC hack declassified,1
U.N. judicial rights expert decries Poland's 'political' legal reforms,1
"Naked Donald Trump statue up for auction, could fetch $20,000",1
"Cambodia accuses U.S. of political interference, calls U.S. democracy 'bloody and brutal'",1
British jihadi 'White Widow' killed by U.S. drone: Sun report,1
Credit union sues to block Mulvaney from leading CFPB,1
Republican Paul Ryan on 2016 presidential race: Count me out,1
Iraqi PM says Kurds 'playing with fire' with independence vote: report,1
Iran confirms upholding death sentence for academic over spying,1
Catalonia's Puigdemont to see lawyers in Brussels: VRT media,1
"Hope evaporating, a grim wait for relatives after Mexico quake",1
"White House names new energy, climate adviser at National Security Council",1
Senator Elizabeth Warren to meet Leandra English on Monday: aide,1
Pro-Iran Iraqi militia says Jerusalem decision could make U.S. troops a target,1
Trump's White House to open briefings to non-Washington media,1
HYSTERICAL! Maxine Waters for POTUS? “Oh no! We don’t elect poverty pimps!” [Video],0
Reaction to Prince Harry's engagement to Meghan Markle,1
Trump senior aide Dina Powell to resign early next year: White House,1
Obama starts interviewing candidates for Supreme Court vacancy: NPR,1
Russia's response to Trump leak reports: don't read U.S. newspapers,1
Clinton thrilled Obama 'has my back' in U.S. election: Reuters interview,1
Ex-President Bush says hopeful despite 'pretty ugly' climate in Washington,1
Jordan border crossing with Iraq to reopen in major boost to ties,1
Mexico president says he's willing to meet with Trump,1
 WATCH: The Amazing Moment That Made Bernie Cry At The Convention,0
Vietnam protests over Chinese live-fire drills in South China Sea,1
"Return Manafort's money, Democrats demand of California Republican",1
Multinationals grapple with Republican excise tax surprise,1
Trump's Jerusalem move will hasten Israel's destruction: Iran,1
UK's Johnson opposes adopting any new EU rules during Brexit transition,1
 Leave It To Seth Meyers To Absolutely PUMMEL Trump’s Obvious Racism And Fraud (VIDEO),0
Trump open to Dreamers relief legislation without wall funding -aide,1
 USA Today Smacks Trump Upside The Head Over His Crazy Idea That Obama And Hillary Helped ISIS,0
Britain's May says action will be taken on sexual abuse in parliament,1
UK punters back an early exit for Trump: bookmakers,1
Colombia's FARC rebels to meet Kerry in Cuba during Obama trip,1
BREAKING HIDDEN VIDEO Exposes Racist Dems Comparing Black Republicans To Jews Who Helped Nazis [Video],0
Thai king's remains laid to rest at end of five-day ceremony,1
Florida congresswoman indicted in fraud scheme,1
Turkey to detain 79 former teachers in post-coup probe: Anadolu,1
"EU, U.S. high-level meeting on laptop ban to be held next week",1
Trump looks for boost from Clinton's new email problem,1
Moscow gives green light to CNN International broadcasting in Russia,1
Bulgaria's parliament speaker resigns 'to avoid political upheaval',1
WHOA! West Virginia Coal Miners Just Made Powerful VIDEO To Make Sure Hillary Is NOT America’s Next President,0
